SUBURB,LOC_PID,Centroid_Latitude,Centroid_Longitude
EAGLEMONT,VIC820,-37.76633006721199,145.06459563527645
ASCOT VALE,VIC74,-37.77924992768891,144.9208552164889
BALWYN,VIC122,-37.81304469931529,145.0863793012972
WATERLOO,VIC2723,-37.36514924687899,143.42483332681522
WHITLANDS,VIC2776,-36.81296497193395,146.33449873523594
BULGA,VIC379,-35.30512031166667,143.34275691458333
CAULFIELD EAST,VIC521,-37.877367637333315,145.0390960253333
DEANS MARSH,VIC721,-38.405319761515145,143.8897897138528
ST ANDREWS BEACH,VIC2338,-38.423292835284535,144.83238659495933
LIMA EAST,VIC1501,-36.80397326409999,145.96336363679998
FINGAL,VIC912,-38.427382684101886,144.84948971042886
RYE,VIC2222,-38.388084602120074,144.81364569420344
MCINTYRE,VIC1620,-36.69020996389611,143.6753931225974
PEARSONDALE,VIC2047,-38.145119441849815,147.03004972235553
OXLEY,VIC2018,-36.42858101544783,146.380274034787
KOOLOONONG,VIC1376,-34.86097488081632,143.16402444727885
BARUNAH PLAINS,VIC157,-38.0379652203125,143.7780598640625
BRENANAH,VIC327,-36.56994924654546,143.70196625436367
GOBARUP,VIC1042,-36.686571662680244,144.84994970164576
GLENLEE,VIC1022,-36.23558063187502,141.85561854333335
SAN REMO,VIC2233,-38.532863561279015,145.4150106940328
GUNDOWRING,VIC1110,-36.36170394875123,147.04932427137868
GLENGOWER,VIC1018,-37.20637967384105,143.85441392887412
STRATEN,VIC2372,-35.37298626605263,142.56623551026314
WINTER VALLEY,VIC3008,-37.57689073071429,143.7950957083929
GIRGARRE EAST,VIC990,-36.443068276000005,145.074723261
MOUNT CLEAR,VIC1777,-37.60247166144445,143.86233428400007
KILLINGWORTH,VIC1345,-37.17945161782061,145.4114232224057
CANADIAN,VIC461,-37.58664528391304,143.87964040739132
CATUMNAL,VIC519,-36.08231007000001,143.62396663555558
BARKSTEAD,VIC142,-37.47090574536764,144.10684881397057
BRUARONG,VIC358,-36.4098378603521,146.86613694985903
BENLOCH,VIC212,-37.20424839331522,144.6811960184782
DOCKER,VIC759,-36.514632977633816,146.38818779681694
ULTIMA EAST,VIC2612,-35.44090209809523,143.38600866761902
MOUNT NAPIER,VIC1801,-37.900009335250004,142.07042434824993
COSGROVE SOUTH,VIC650,-36.42471895387322,145.62560222299297
MITCHELLSTOWN,VIC1702,-36.83059664499496,145.07733520782458
WOOLSHED FLAT,VIC2852,-36.32217769096296,143.67193887200003
CLIFTON CREEK,VIC571,-37.69848248265577,147.68147353878697
BUNGAL,VIC402,-37.70681020865063,144.12823282545165
TALBOT,VIC2426,-37.17578704192662,143.6992879945872
GOLDIE,VIC1050,-37.251771062539675,144.80718410285718
PINE LODGE,VIC2070,-36.40404938037343,145.5468474913278
WEHLA,VIC2743,-36.609331646971825,143.6188006155633
GATUM,VIC961,-37.404642931625006,141.94064020549996
CAVENDISH,VIC525,-37.53342075846292,142.0216357444486
COLERAINE,VIC611,-37.60319099330034,141.66093161092542
ROKEWOOD,VIC2192,-37.90124934939535,143.72773082382676
BENGWORDEN,VIC210,-37.972023548399974,147.40705831407496
BAILIESTON,VIC101,-36.790421632159976,145.06923392160212
BOTANIC RIDGE,VIC2993,-38.141138037954555,145.2687136281818
CHEPSTOWE,VIC538,-37.61075595573099,143.4825430104094
BARRAPORT WEST,VIC154,-36.010026895733326,143.5168717234667
JERUK,VIC1260,-36.03143295165573,143.39425328118836
GLENFALLOCH,VIC2956,-37.69647801579618,146.68254639917188
LOWER PLENTY,VIC1542,-37.7351315012805,145.1077304291694
ELTHAM NORTH,VIC859,-37.699666774262006,145.14472683556272
ROCKLYN,VIC2189,-37.432814224777054,144.0537855622293
ARCADIA SOUTH,VIC57,-36.60008318458333,145.37410971833336
BOWEYA NORTH,VIC310,-36.227025741555565,146.10917060422221
MIEPOLL,VIC1673,-36.615404295633816,145.47441136084504
LONGWOOD,VIC1535,-36.76550682517915,145.36856830401555
NAREEB,VIC1877,-37.83497404816189,142.61315046632373
BEARS LAGOON,VIC179,-36.334765726049575,143.87642808791398
STAVELY,VIC2357,-37.60817796974359,142.6230421661538
ROSEWHITE,VIC2203,-36.58146618414097,146.89976812647575
BANNERTON,VIC131,-34.74193345152439,142.79862018853657
EAST WARBURTON,VIC828,-37.67962515223223,145.77573483682147
MCMAHONS CREEK,VIC1625,-37.6922141547514,145.85491574412262
TOORONGO,VIC2552,-37.77798070225181,146.08668933198558
KILMORE,VIC1347,-37.30736253151514,144.9654730831313
SNAKE VALLEY,VIC2306,-37.60930979330828,143.58479098932332
KOO WEE RUP,VIC1374,-38.213255892534754,145.48756131350711
WALLACEDALE,VIC2659,-37.92832679565656,141.83318306949494
MOUNT MERCER,VIC1799,-37.837409573276645,143.9120317489954
KANYAPELLA,VIC1293,-36.096382173686166,144.8909400897446
KONONGWOOTONG,VIC1373,-37.490268656266636,141.67552878053326
SKIPTON,VIC2295,-37.727221991740905,143.27855733582984
CAMPBELLTOWN,VIC459,-37.20326888523128,143.94723281548036
KARNAK,VIC1298,-36.83362294225806,141.4854290535484
WELLSFORD,VIC2744,-36.72690645186666,144.3619231013334
FOSTERVILLE,VIC934,-36.69911046800471,144.52491837145655
CARLTON NORTH,VIC495,-37.78649163413173,144.96535373580843
NERRIN NERRIN,VIC1912,-37.734931130509814,143.01504148335292
AMPHITHEATRE,VIC40,-37.17777255440942,143.3922143181889
JAMIESON,VIC1246,-37.250321495584586,146.06542246507843
ALTONA MEADOWS,VIC35,-37.87913132403624,144.77982330173805
TONIMBUK,VIC2534,-38.01142253173077,145.72574894489327
WAREEK,VIC2694,-37.00711255341727,143.62898356374095
DARLIMURLA,VIC711,-38.39067018944442,146.21265030500004
ARCADIA,VIC56,-36.54409667226106,145.36615334354312
WILLUNG SOUTH,VIC2800,-38.33023678747789,146.8501575370796
ARARAT,VIC53,-37.27631692480157,142.9407918956351
SHELBOURNE,VIC2276,-36.84674801851853,144.05998965555557
EVANSFORD,VIC885,-37.25365170732759,143.64430617103451
MARNOO,VIC1603,-36.73652972615131,142.94034261424343
WANDO VALE,VIC2678,-37.431316480116145,141.54972170587686
DRUMMARTIN,VIC792,-36.443149859937485,144.44422671168758
ORFORD,VIC2011,-38.20017050145162,142.11403769145164
BRINGALBERT,VIC342,-36.82638909117645,141.1852882210294
BANYAN,VIC133,-35.61087214325,142.78958886575
GRAYS BRIDGE,VIC1085,-36.61718352656249,142.9010149053125
ROSLYNMEAD,VIC2204,-36.13258106888889,144.52531669722222
KELLALAC,VIC1315,-36.31994431023055,142.40042132366003
KAMAROOKA,VIC1284,-36.49622117163935,144.35447804655738
CARLTON,VIC494,-37.79607951254546,144.96789952745453
NERRENA,VIC1911,-38.49743905882699,145.9743649958055
MIRBOO,VIC1696,-38.48243234640494,146.21924858450353
BOOLARRA SOUTH,VIC289,-38.47337494264569,146.30188515909708
CORRINGLE,VIC646,-37.788411162135446,148.48518409054677
MARLO,VIC1602,-37.783681519442794,148.62217895041073
BAIRNSDALE,VIC102,-37.854732913626805,147.64120595179267
BENDOC,VIC209,-37.19220199650993,148.770180759584
COTSWOLD,VIC652,-37.1299608303299,143.90383870604177
CHINANGIN,VIC551,-35.53749859769231,143.17251006179492
CRANBOURNE,VIC661,-38.112354017613626,145.25895288416675
ELTHAM,VIC858,-37.711848826719866,145.15500007565174
NAR NAR GOON NORTH,VIC1875,-38.02472562771847,145.56099758912615
KOLORA,VIC1371,-38.100859407631575,142.96923927302637
GOON NURE,VIC1055,-38.032327046303585,147.57470782858655
KEWELL,VIC1333,-36.4877431364486,142.41828401719624
WICKLIFFE,VIC2784,-37.72437270472647,142.6961316351641
BEECHWORTH,VIC186,-36.34082503769398,146.67360918034495
JANCOURT EAST,VIC1249,-38.41007070151515,143.16194581792928
GLENFYNE,VIC1014,-38.43766741049671,142.97846276985086
MYAMYN,VIC1852,-38.01046640980769,141.72213057365383
TALLANDOON,VIC2946,-36.39435983705811,147.22044452275188
DROMANA,VIC783,-38.34123364819098,144.98248275025134
WATSONIA,VIC2725,-37.713670521895665,145.08738950337394
DANDENONG NORTH,VIC706,-37.95385798531563,145.22585075736512
BRADVALE,VIC318,-37.79730010999998,143.39281151106755
MONTMORENCY,VIC1729,-37.71801618184613,145.1175568479794
TRAYNORS LAGOON,VIC2578,-36.588255901000004,142.9847917277143
CAPELS CROSSING,VIC476,-35.58976017126346,143.88063953965053
WYCHITELLA,VIC2880,-36.281753456176475,143.6142764959804
SPRINGFIELD,VIC2969,-37.34171498167919,144.80391975220553
WILBY,VIC2785,-36.15246483168674,146.0640041844579
BRIAR HILL,VIC330,-37.707754277999996,145.11657869498933
NYARRIN,VIC1990,-35.38869106583332,142.67104149708337
BEMM RIVER,VIC202,-37.752381733836486,148.93276847361625
SEACOMBE,VIC2252,-38.1214379435561,147.4261613951617
COROROOKE,VIC645,-38.30262071157408,143.54052599620374
STAGHORN FLAT,VIC2352,-36.226285798952894,146.9710408543281
BELLFIELD,VIC2967,-37.751684468296546,145.0347136762777
CROYDON NORTH,VIC682,-37.76957380328947,145.27816187736846
KINGLAKE CENTRAL,VIC1354,-37.474301503882366,145.31680867870585
HOPPERS CROSSING,VIC1195,-37.86523096930871,144.71659863919623
DARLINGTON,VIC712,-37.97210754121662,143.05381942561678
MATLOCK,VIC1617,-37.587971598309075,146.21704210398963
EILDON,VIC844,-37.34098415071821,146.022609511209
BALMORAL,VIC118,-37.21785353807684,141.87716685408117
WANDELLA,VIC2673,-35.73097663625,143.84494725000002
BOISDALE,VIC271,-37.84009144316378,146.94449340872825
AUCHMORE,VIC83,-36.479781510909085,144.10279421199994
NARRAPUMELAP SOUTH,VIC1887,-37.77865232363635,142.66747080682563
MOUNT BUTE,VIC1774,-37.866935527463404,143.4353974404878
DUTSON DOWNS,VIC814,-38.174317195836124,147.32374395292655
WINNAMBOOL,VIC2812,-34.96872463396226,142.7482591898113
WHITTLESEA,VIC2778,-37.48431410662505,145.12455559688567
BROADFORD,VIC344,-37.19981799990511,145.11886631810185
ELAINE,VIC845,-37.7455178869379,143.992575641062
DINGWALL,VIC754,-35.82278238675139,143.90904343532972
MOUTAJUP,VIC1814,-37.703871447807416,142.18512516831788
STONELEIGH,VIC2366,-37.583532811,143.21617811342858
WRIXON,VIC2868,-37.69079931500001,146.861260365
BAGSHOT NORTH,VIC99,-36.58952762222222,144.4031752
HILLSIDE,VIC2983,-37.819022225035205,147.53168371443658
KALIMNA WEST,VIC1278,-37.8222552572159,147.93930326011363
RED LION,VIC2147,-37.18657088251748,143.74230382354312
ASPENDALE GARDENS,VIC79,-38.02258018021739,145.12145935565218
MOUNT CAMERON,VIC1776,-37.20715469960001,143.8307345146222
WOMBAT CREEK,VIC2822,-37.77718148570421,148.24001327922537
BARWON HEADS,VIC161,-38.28801650223835,144.4946783162149
DREEITE,VIC779,-38.175048988,143.52658723589997
YARRAGON SOUTH,VIC2915,-38.25646594245735,146.0755953212968
WARRABKOOK,VIC2700,-37.984732715697675,142.081286627093
NORMANVILLE,VIC1957,-35.80086588045455,143.7376993809091
COONGULLA,VIC626,-37.881717631455025,146.76792318283069
CARDIGAN,VIC484,-37.53708579200001,143.73336222500004
OCEAN GROVE,VIC2001,-38.26665670822158,144.52460602623913
QUANDONG,VIC2128,-37.855093051,144.481128667
ELDORADO,VIC846,-36.310974031322544,146.52204280404845
KORUMBURRA,VIC1393,-38.43586214945021,145.8307098832303
LAKE ROWAN,VIC1436,-36.262885927547174,145.98272533358494
HUNTER,VIC1208,-36.444623400000005,144.4856392932787
BARKLY,VIC141,-36.90929864408431,143.236299545543
TRAFALGAR,VIC2568,-38.16109259700934,146.14717929084114
WOODHOUSE,VIC2839,-37.80732559528571,142.41436049900003
MINCHA WEST,VIC1684,-35.89585268344929,144.151924343868
MOORMBOOL WEST,VIC1745,-36.82801283071426,144.85308385318186
TRAGOWEL,VIC2571,-35.828019885359964,143.90977716169994
JARKLIN,VIC1250,-36.265573213673754,143.8926361423264
WOORAGEE,VIC2855,-36.31173033730495,146.7527207383452
PURNIM,VIC2123,-38.2772901484161,142.60578172815156
KARRAMOMUS,VIC1299,-36.534146808923595,145.4881170900695
CANARY ISLAND,VIC462,-36.01340711876775,143.83810742002342
SKIBO,VIC2293,-38.2033441694898,143.1353580973469
ROSTRON,VIC2207,-36.77970284589867,143.17527603594456
ALFREDTON,VIC22,-37.55108233066667,143.80890430680003
CORUNNUN,VIC648,-38.27772748404546,143.4751367976364
BALINTORE,VIC106,-38.28916774695777,143.57674689932378
KATAMATITE,VIC1301,-36.08953153689188,145.71212524756757
WONWONDAH,VIC2831,-36.85504588174313,142.13568417309898
HOMEWOOD,VIC1192,-37.17068354765886,145.3225924060465
MENTONE,VIC1642,-37.98589970162681,145.07264285741624
BALOOK,VIC121,-38.43233435103313,146.5520923711501
LINTON,VIC1509,-37.6784477388172,143.5427315582258
WERNETH,VIC2751,-37.91139523134512,143.63189078977746
CARRANBALLAC,VIC504,-37.72559908901755,143.18390152982457
WONGA PARK,VIC2826,-37.7429485662475,145.25583584972756
BERRYBANK,VIC222,-37.93730070242037,143.47152599152867
GARVOC,VIC959,-38.31851663271129,142.78150998959507
INDENTED HEAD,VIC1221,-38.13417017730375,144.7066312103071
BROADWATER,VIC347,-38.13114279724411,142.07824318181096
GANNAWARRA,VIC953,-35.71411797647291,144.1549466087576
CLYDEBANK,VIC581,-38.04636726089237,147.21748746343837
PIRA,VIC2075,-35.2533231776,143.38235695640003
CRESSY,VIC669,-38.004552085910106,143.64946454611245
CORINDHAP,VIC637,-37.88323700090196,143.74753571180395
MOYSTON,VIC1818,-37.276403534407414,142.7741428740371
COPE COPE,VIC631,-36.46285451812499,143.06399785137503
BIRCHIP,VIC244,-35.98860380473685,142.9262489426316
STANLEY,VIC2355,-36.35340912124539,146.7592849815983
DIGBY,VIC748,-37.824921771928885,141.47778376561433
TOOLOME,VIC2542,-37.631481002222216,147.03788354888889
WHOROULY SOUTH,VIC2782,-36.597744483011574,146.61668295621618
MOUNT TAYLOR,VIC1808,-37.73215498779342,147.57560945568076
BAEL BAEL,VIC97,-35.63967759949999,143.74186490723542
JOEL JOEL,VIC1264,-37.01597719673469,142.9978603348979
JOEL SOUTH,VIC1265,-37.064303955166665,143.009543391
HADDON,VIC1115,-37.59865020948052,143.70022020422087
TOORAK,VIC2550,-37.840750533831205,145.0211730688312
PRANJIP,VIC2116,-36.75813220290041,145.36217668922765
MADALYA,VIC1563,-38.51263634823114,146.49232229599053
TARRAVILLE,VIC2458,-38.63503624724918,146.7345019236892
GAZETTE,VIC962,-37.92787118066116,142.15179188537192
WAL WAL,VIC2652,-36.830182631256704,142.54019911256677
HEYFIELD,VIC1171,-37.993621075123535,146.80818896214166
CROXTON EAST,VIC679,-37.74525664032715,142.22702566030713
TINTALDRA,VIC2526,-36.046666798478284,147.92272438764812
LOCH SPORT,VIC1519,-38.03489777625117,147.59503862525736
BENA,VIC203,-38.4488848538166,145.73833724309168
ST ANDREWS,VIC2337,-37.58905117459559,145.28772188022046
LUCAS,VIC3000,-37.55248062961538,143.76291805461537
WARNCOORT,VIC2697,-38.3036416198193,143.7335440976506
STONY CREEK,VIC2963,-37.232217538028195,143.704173046831
DUNACH,VIC802,-37.21554958608006,143.7254714595267
HANSONVILLE,VIC1126,-36.602729397412915,146.2581913774626
BONN,VIC282,-36.41369965196893,144.6829698207513
SEYMOUR,VIC2269,-37.03264591188086,145.12979033888305
WOOLENOOK,VIC2851,-37.720266189871786,147.03874014179485
BARANDUDA,VIC135,-36.167865212747586,146.95847151500004
VALENCIA CREEK,VIC2624,-37.766009604887664,146.97935619924155
ST ARNAUD EAST,VIC2340,-36.62853855386137,143.3226938440594
PEECHELBA,VIC2048,-36.164207866312346,146.229139452538
TRAWALLA,VIC2576,-37.43847531030304,143.48491983397724
POLISBET,VIC2086,-35.26320939045454,143.13684277318183
THE SISTERS,VIC2505,-38.18857474409639,142.78103032951796
GLENLOTH,VIC1025,-36.13364207004393,143.36015171701104
WROXHAM,VIC2869,-37.35264213628865,149.46191344309273
COBDEN,VIC588,-38.35158361956187,143.08571850999982
FAIRBANK,VIC891,-38.40320178093751,145.92621619885412
SARGOOD,VIC2241,-37.554935097605615,146.71632780718312
CORACK,VIC633,-36.18307752079998,143.02373191079997
WILSONS HILL,VIC2801,-36.73284946040816,144.08974525244898
NANGEELA,VIC1869,-37.464320873529424,141.33459813364706
MOORNAPA,VIC1746,-37.733673588567854,147.22273257821598
BUANGOR,VIC365,-37.38809326170845,143.21118006310346
MOUNT CAMEL,VIC1775,-36.84408298526141,144.7719357332927
WANGIE,VIC2685,-35.68142748757142,143.29115887757143
WARRION,VIC2713,-38.227723321780836,143.55081983006852
AVOCA,VIC86,-37.049393737643875,143.4624566198357
LEICHARDT,VIC1479,-36.664495727650596,144.07202033463864
MOUNT EMU,VIC1789,-37.587985163187504,143.401444352
BETE BOLONG NORTH,VIC228,-37.59899957909092,148.32425997187173
WORROWING,VIC2866,-37.66933717013425,146.70131669355706
WAIREWA,VIC2650,-37.69923437238095,148.14191573533333
SANDHILL LAKE,VIC2235,-35.747800315451705,143.6591143944392
DUNDONNELL,VIC803,-37.896983147114106,142.97390465355707
CARRAJUNG LOWER,VIC502,-38.39384987216048,146.72738824756158
SEABROOK,VIC2251,-37.881604267102304,144.76155717390142
NULLAWARRE,VIC1977,-38.49588098827815,142.7454038315894
WAANYARRA,VIC2643,-36.83451235244936,143.85772284722964
LAANECOORIE,VIC1411,-36.81703560035323,143.89142750120106
BREAKAWAY CREEK,VIC324,-38.06338012768598,141.83069121888437
MYRRHEE,VIC1856,-36.738787020469495,146.3243581438967
CHESHUNT,VIC541,-36.83385795608,146.41458753280003
DOBIE,VIC758,-37.326135905384604,143.02247279615383
MOLKA,VIC1717,-36.67744265119049,145.41772940345237
KAWARREN,VIC1306,-38.508044196121496,143.60736807817767
LAEN NORTH,VIC1418,-36.374354862857146,142.82683319612246
LAKE BOGA,VIC1421,-35.41506717050505,143.65938654230303
BANYENA,VIC134,-36.58422340180723,142.81693632325297
KARIAH,VIC1297,-38.16855556869569,143.24702089862012
TABILK,VIC2420,-36.872934678474046,145.12960188671562
BAYNTON EAST,VIC172,-37.12324047500001,144.712579464186
WOOL WOOL,VIC2849,-38.23695882620553,143.3755388020554
PARADISE,VIC2029,-36.809174836500006,143.11636189389975
MINCHA,VIC1683,-35.995343842142844,144.0528184107143
VICTORIA POINT,VIC2634,-37.51117768142857,142.2140106569643
THOONA,VIC2510,-36.347493104948455,146.08205180103099
WATSONIA NORTH,VIC2726,-37.69399430415582,145.08105719753252
FOXHOW,VIC935,-38.04594870950819,143.45540348885248
WILLATOOK,VIC2790,-38.14559958173077,142.23685396794878
WOODVALE,VIC2848,-36.66588714829788,144.19724847893616
ECKLIN SOUTH,VIC835,-38.39031705324138,142.8777090105517
GLENALBYN,VIC1008,-36.48384923271845,143.71852331398048
WARRAK,VIC2705,-37.28221030201681,143.1292538046219
COCAMBA,VIC595,-35.10377306451613,142.89611320387098
GLOMAR BEACH,VIC1039,-38.29676764787332,147.29187514570137
COONOOER BRIDGE,VIC627,-36.45162258052022,143.30972209046251
KARYRIE,VIC1300,-35.93796013464286,142.85872154535713
PERCYDALE,VIC2055,-37.08948119115289,143.36192813827063
YOUANMITE,VIC2938,-36.16576083266667,145.6916929602222
CARINGAL,VIC490,-37.93585664435443,146.3480230667397
TOOBORAC,VIC2536,-37.046274327344825,144.7977071535862
KILMORE EAST,VIC1348,-37.287144115056186,145.00997245280897
LAKE MERAN,VIC1433,-35.89100442058822,143.80130339705877
LANCEFIELD,VIC1450,-37.25334516474228,144.6803323194502
CONDAH,VIC616,-37.94262542505746,141.7153586022989
NOWIE,VIC1973,-35.31468088666667,143.28583490222223
BYADUK NORTH,VIC433,-37.899135388647046,141.9438601164705
MOONDARRA,VIC1735,-38.04884573876405,146.34071355131098
WAUBRA,VIC2733,-37.32630807278845,143.61977436499998
BARWITE,VIC159,-37.01482951416106,146.26071975657717
CORRYONG,VIC647,-36.169845728657734,147.92383280127518
SMOKO,VIC2302,-36.82783733433962,147.0754153824528
BOOROLITE,VIC298,-37.168499471578954,146.2132172703684
ACHERON,VIC5,-37.25449983727515,145.71833403103173
MORRISONS,VIC1759,-37.75780558173446,144.1180248435438
BLAKEVILLE,VIC259,-37.49683237100614,144.1860400122588
LEAGHUR,VIC1476,-36.005190202359394,143.83855920105768
KINYPANIAL,VIC1362,-36.3566933129756,143.85790515397557
TARRAYOUKYAN,VIC2461,-37.29129703294641,141.54667293767855
MOYARRA,VIC1815,-38.47559732233335,145.72400643366666
REEDY LAKE,VIC2155,-35.68410644656388,143.88915331555071
KYNETON,VIC1408,-37.23031307932834,144.45566335353232
TURRIFF,VIC2591,-35.47097583848837,142.42191584465112
PUCKAPUNYAL,VIC2120,-36.903525598325366,144.93361580638756
VASEY,VIC2625,-37.24282757336872,141.8955090739022
WARTOOK,VIC2717,-37.03250257619781,142.32513384109873
MAROONA,VIC1607,-37.41526748820934,142.8680674124793
NOOJEE,VIC1950,-37.84620849745563,145.97973752232247
SPEED,VIC2322,-35.40472043551283,142.40152338166666
MUDGEGONGA,VIC1822,-36.492862143997904,146.85405181162253
BUFFALO RIVER,VIC376,-36.62473283460876,146.67413355238
JUMBUNNA,VIC1270,-38.4646298403179,145.746977770578
DUNLUCE,VIC805,-36.87956794666664,143.58708641827158
SERPENTINE,VIC2265,-36.442359498156385,143.94080775040953
BIGGARA,VIC238,-36.378538054778,147.99511400249048
BRUTHEN,VIC364,-37.704519770272384,147.8467467398832
MOUNT WALLACE,VIC1810,-37.71528970246699,144.19705185208431
LINDSAY,VIC1506,-37.60815573000001,141.05031515941167
BROUGHTON,VIC355,-36.160842584,141.33587191552942
EDI UPPER,VIC841,-36.74650880795512,146.5072903042644
NARRAPORT,VIC1886,-36.01964215089744,143.07250526448723
RHYMNEY,VIC2162,-37.21625993849999,142.7869961369167
NARING,VIC1881,-36.057044525,145.58528178770834
MCLOUGHLINS BEACH,VIC1624,-38.60666980462427,146.8963325027746
COCHRANES CREEK,VIC596,-36.70248346160714,143.5876975737501
EUROA,VIC883,-36.782810240780684,145.55259372829002
CORIO,VIC639,-38.06548870002609,144.38630547360307
STRATHDOWNIE,VIC2378,-37.75225613259435,141.15913027400933
GRAYTOWN,VIC1086,-36.843733627682916,144.93783993467483
NURCOUNG,VIC1984,-36.647938298674696,141.68063716072288
MITTYACK,VIC1706,-35.15860970896826,142.63965011865076
WALLINGTON,VIC2665,-38.23329312965518,144.4856416483977
BUNDING,VIC398,-37.528107255165764,144.17235925428884
DIXIE,VIC756,-38.28146216584813,142.92569675225317
ECHUCA WEST,VIC834,-36.18126221259259,144.66548622851855
BREWSTER,VIC328,-37.49965023663608,143.50475264033616
LILLICUR,VIC1496,-37.167449358700004,143.6048351723
MURMUNGEE,VIC1832,-36.45434326051471,146.66351681038591
CARAPOOEE,VIC480,-36.67922185302072,143.3447389405723
MEADOW CREEK,VIC1628,-36.57180439862984,146.42311314922296
WEERITE,VIC2742,-38.210029169313735,143.2607832317647
ULLSWATER,VIC2610,-36.92492479482759,141.40005820948275
BUNG BONG,VIC400,-37.068702827179486,143.60159124784616
MURPHYS CREEK,VIC1834,-36.74929869541667,143.7753729038889
KINGS PARK,VIC1357,-37.73425032115383,144.76408753211533
HIGH CAMP,VIC1176,-37.20150101707423,144.8934965167686
DREEITE SOUTH,VIC780,-38.20189392301587,143.4739506419841
SOUTH MELBOURNE,VIC2315,-37.83726595397304,144.9608468032511
GARFIELD NORTH,VIC957,-38.0392540970248,145.68465702214868
RED HILL,VIC2145,-38.35811208258425,145.02541775411996
ABBEYARD,VIC1,-37.033572631169775,146.77378778030774
WHITEHEADS CREEK,VIC2773,-37.02591229426385,145.2846276922613
WANDILIGONG,VIC2674,-36.80034766836601,146.98836657281052
EPPALOCK,VIC869,-36.84520250992449,144.51887966870578
FAWCETT,VIC899,-37.092898679101815,145.7210769640718
GORAE,VIC1062,-38.217270520197026,141.54678115935965
BEAZLEYS BRIDGE,VIC183,-36.71381618946668,143.15562701160002
ANCONA,VIC42,-36.99425029757578,145.79483074503491
CHIRNSIDE PARK,VIC554,-37.743370518309455,145.30375511750725
YALLOURN NORTH,VIC2895,-38.14533916220288,146.3873805229857
POOLAIJELO,VIC2092,-37.13354624277202,141.1577605008041
KOYUGA,VIC1398,-36.23720828,144.8914361968627
CROSSLEY,VIC676,-38.31177687678755,142.32128246704661
CARRON,VIC505,-36.28023464677419,142.7392935967742
GAINSBOROUGH,VIC952,-38.22580570325302,145.97353168686752
TOWANINNY,VIC2563,-35.827205125999996,143.35645331768006
MALVERN,VIC1581,-37.85797979362172,145.03392304637828
POWLETT PLAINS,VIC2113,-36.427103244601355,143.9076245050342
BUNDARA,VIC397,-37.02230467783504,147.33459582819583
SPRINGHURST,VIC2331,-36.19946818673638,146.48662613577412
BORUNG,VIC305,-36.304400111619124,143.8530487431634
KILLAWARRA,VIC1344,-36.260462403287846,146.26397214075084
JEETHO,VIC1255,-38.4065475124648,145.7292489685916
HUNTLY NORTH,VIC1212,-36.5986334449315,144.32415193452056
KNOWSLEY,VIC1367,-36.84676089867204,144.5486251547529
ROKEWOOD JUNCTION,VIC2193,-37.85312654273617,143.67111711130286
KALKALLO,VIC1279,-37.529710790854494,144.97091924664886
ST HELENS PLAINS,VIC2345,-36.74807243186046,142.43819874415672
MORWELL,VIC1763,-38.227946449983975,146.3782174647518
MARYVALE,VIC1615,-38.180061146847784,146.40635522333986
DALLAS,VIC700,-37.673172005864636,144.94194423578952
BRODRIBB RIVER,VIC348,-37.66281170691991,148.59977162681733
GLEN PARK,VIC1002,-37.519764470607726,143.92864545569063
BINGINWARRI,VIC242,-38.5817774707489,146.43892810224676
TOORA NORTH,VIC2548,-38.586099913916,146.3441845772899
GUNYAH,VIC1111,-38.54284291468586,146.29381397900517
WANDOWN,VIC2680,-34.82294639686868,142.92212847454542
MOUNT BEST,VIC1768,-38.581611475587344,146.29205613077366
KEILOR EAST,VIC1311,-37.73449426648432,144.84611540128606
RIGGS CREEK,VIC2170,-36.66200348857143,145.5973308508163
SUNSHINE NORTH,VIC2399,-37.754679594976,144.83252780867738
CHIRRIP,VIC555,-36.167690567105254,143.1234375184211
JERICHO,VIC1259,-37.66141496048733,146.21957179182746
WINTON NORTH,VIC2817,-36.44399513169699,146.10245674963633
KOOROOL,VIC1385,-37.76548577180272,146.950536444898
CROOKAYAN,VIC673,-37.48264025513579,146.6206112728641
MARONG,VIC1606,-36.750007027697855,144.09569134640287
COLAC EAST,VIC606,-38.33559414833333,143.61291212702383
ST JAMES,VIC2995,-36.25239834860215,145.86030394516126
WELSHPOOL,VIC2746,-38.65926772889258,146.4543517301342
THE GURDIES,VIC2501,-38.38418428601156,145.55836041115606
FOSTER NORTH,VIC933,-38.61644692837017,146.1559960207182
HUNTERSTON,VIC1209,-38.62435781486958,146.81026887460865
PORT FRANKLIN,VIC2102,-38.68361073556123,146.27838469770404
CALDER PARK,VIC442,-37.67740842222222,144.7594779997778
LEDCOURT,VIC1478,-36.994226791363644,142.5649145832954
LIMESTONE,VIC1503,-37.26543572027026,145.5341208490991
ENSAY,VIC867,-37.35887707653846,147.8142047704231
STRATHEWEN,VIC2379,-37.54742804237863,145.26423154
NUNNIONG,VIC1983,-37.3337551817619,147.99009649273816
NIDDRIE,VIC1938,-37.73539414929392,144.87602208435192
LOCKINGTON,VIC1521,-36.26587519274194,144.49867424774192
PITTONG,VIC2079,-37.656311977408755,143.47747544941606
DONALD,VIC765,-36.29831219699422,142.97895005907515
CONDAH SWAMP,VIC617,-37.970402837500004,141.83702919625003
BYADUK,VIC432,-37.922202037315294,141.9352270521429
